#bin	chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	type
591	chr19	804939	805001	hsa-mir-4745	0	+	0	0	miRNA
591	chr19	813583	813653	hsa-mir-3187	0	+	0	0	miRNA
598	chr19	1816158	1816238	hsa-mir-1909	0	-	0	0	miRNA
602	chr19	2234061	2234149	hsa-mir-1227	0	-	0	0	miRNA
602	chr19	2235828	2235926	hsa-mir-6789	0	-	0	0	miRNA
602	chr19	2250638	2250718	hsa-mir-4321	0	+	0	0	miRNA
603	chr19	2434913	2435000	hsa-mir-7108	0	-	0	0	miRNA
605	chr19	2630714	2630793	hsa-mir-7850	0	+	0	0	miRNA
615	chr19	3961413	3961512	hsa-mir-637	0	-	0	0	miRNA
618	chr19	4445977	4446048	hsa-mir-4746	0	+	0	0	miRNA
621	chr19	4770669	4770779	hsa-mir-7-3	0	+	0	0	miRNA
622	chr19	4932686	4932740	hsa-mir-4747	0	+	0	0	miRNA
633	chr19	6389637	6389703	hsa-mir-6885	0	-	0	0	miRNA
633	chr19	6392920	6392983	hsa-mir-6790	0	-	0	0	miRNA
633	chr19	6416409	6416511	hsa-mir-3940	0	-	0	0	miRNA
636	chr19	6736711	6736778	hsa-mir-6791	0	-	0	0	miRNA
643	chr19	7617438	7617505	hsa-mir-6792	0	+	0	0	miRNA
649	chr19	8389289	8389380	hsa-mir-4999	0	-	0	0	miRNA
661	chr19	10038353	10038413	hsa-mir-5589	0	+	0	0	miRNA
663	chr19	10230412	10230485	hsa-mir-4322	0	+	0	0	miRNA
664	chr19	10403457	10403538	hsa-mir-1181	0	-	0	0	miRNA
665	chr19	10552121	10552204	hsa-mir-1238	0	+	0	0	miRNA
666	chr19	10718403	10718503	hsa-mir-638	0	+	0	0	miRNA
667	chr19	10780253	10780335	hsa-mir-4748	0	+	0	0	miRNA
667	chr19	10828972	10829035	hsa-mir-6793	0	+	0	0	miRNA
669	chr19	11113473	11113534	hsa-mir-6886	0	+	0	0	miRNA
672	chr19	11495543	11495622	hsa-mir-7974	0	-	0	0	miRNA
681	chr19	12703600	12703664	hsa-mir-10395	0	-	0	0	miRNA
682	chr19	12787127	12787192	hsa-mir-5684	0	+	0	0	miRNA
683	chr19	12852259	12852327	hsa-mir-6794	0	+	0	0	miRNA
683	chr19	12920319	12920404	hsa-mir-5695	0	+	0	0	miRNA
683	chr19	12940483	12940540	hsa-mir-6515	0	+	0	0	miRNA
690	chr19	13836286	13836359	hsa-mir-24-2	0	-	0	0	miRNA
690	chr19	13836439	13836517	hsa-mir-27a	0	-	0	0	miRNA
690	chr19	13836586	13836659	hsa-mir-23a	0	-	0	0	miRNA
690	chr19	13874698	13874808	hsa-mir-181c	0	+	0	0	miRNA
690	chr19	13874874	13875011	hsa-mir-181d	0	+	0	0	miRNA
692	chr19	14073360	14073479	hsa-mir-1199	0	+	0	0	miRNA
695	chr19	14529542	14529640	hsa-mir-639	0	+	0	0	miRNA
700	chr19	15179282	15179350	hsa-mir-6795	0	-	0	0	miRNA
702	chr19	15449547	15449608	hsa-mir-1470	0	+	0	0	miRNA
724	chr19	18282076	18282161	hsa-mir-3188	0	+	0	0	miRNA
725	chr19	18386561	18386634	hsa-mir-3189	0	+	0	0	miRNA
733	chr19	19435062	19435158	hsa-mir-640	0	+	0	0	miRNA
740	chr19	20399271	20399354	hsa-mir-1270	0	-	0	0	miRNA
852	chr19	35122699	35122764	hsa-mir-6887	0	+	0	0	miRNA
854	chr19	35345512	35345627	hsa-mir-5196	0	+	0	0	miRNA
885	chr19	39409622	39409678	hsa-mir-4530	0	-	0	0	miRNA
888	chr19	39829715	39829802	hsa-mir-6719	0	-	0	0	miRNA
892	chr19	40282542	40282641	hsa-mir-641	0	-	0	0	miRNA
892	chr19	40369845	40369907	hsa-mir-6796	0	+	0	0	miRNA
904	chr19	41869626	41869698	hsa-mir-6797	0	+	0	0	miRNA
906	chr19	42133444	42133513	hsa-mir-4323	0	-	0	0	miRNA
908	chr19	42351130	42351205	hsa-mir-8077	0	+	0	0	miRNA
925	chr19	44653685	44653732	hsa-mir-4531	0	-	0	0	miRNA
926	chr19	44758656	44758721	hsa-mir-8085	0	+	0	0	miRNA
931	chr19	45436653	45436704	hsa-mir-6088	0	+	0	0	miRNA
933	chr19	45638993	45639087	hsa-mir-330	0	-	0	0	miRNA
933	chr19	45674927	45675024	hsa-mir-642a	0	+	0	0	miRNA
933	chr19	45674931	45675008	hsa-mir-642b	0	-	0	0	miRNA
936	chr19	46018931	46019049	hsa-mir-769	0	+	0	0	miRNA
941	chr19	46709281	46709354	hsa-mir-320e	0	-	0	0	miRNA
945	chr19	47226941	47227021	hsa-mir-3190	0	+	0	0	miRNA
945	chr19	47226943	47227019	hsa-mir-3191	0	-	0	0	miRNA
958	chr19	49009905	49009972	hsa-mir-6798	0	+	0	0	miRNA
961	chr19	49308796	49308868	hsa-mir-4324	0	-	0	0	miRNA
962	chr19	49500784	49500868	hsa-mir-150	0	-	0	0	miRNA
964	chr19	49682116	49682195	hsa-mir-5088	0	+	0	0	miRNA
964	chr19	49791865	49791934	hsa-mir-6799	0	+	0	0	miRNA
965	chr19	49832017	49832099	hsa-mir-6800	0	+	0	0	miRNA
965	chr19	49854590	49854651	hsa-mir-4749	0	+	0	0	miRNA
965	chr19	49888174	49888230	hsa-mir-4750	0	+	0	0	miRNA
965	chr19	49933063	49933137	hsa-mir-4751	0	+	0	0	miRNA
975	chr19	51206928	51207009	hsa-mir-8074	0	-	0	0	miRNA
979	chr19	51692611	51692681	hsa-mir-99b	0	+	0	0	miRNA
979	chr19	51692785	51692864	hsa-let-7e	0	+	0	0	miRNA
979	chr19	51693253	51693339	hsa-mir-125a	0	+	0	0	miRNA
983	chr19	52222019	52222098	hsa-mir-6801	0	+	0	0	miRNA
983	chr19	52281796	52281893	hsa-mir-643	0	+	0	0	miRNA
994	chr19	53671967	53672040	hsa-mir-1323	0	+	0	0	miRNA
994	chr19	53674196	53674320	hsa-mir-498	0	+	0	0	miRNA
994	chr19	53675710	53675797	hsa-mir-520e	0	+	0	0	miRNA
994	chr19	53679939	53680023	hsa-mir-519e	0	+	0	0	miRNA
994	chr19	53682158	53682245	hsa-mir-520f	0	+	0	0	miRNA
994	chr19	53686468	53686555	hsa-mir-519c	0	+	0	0	miRNA
994	chr19	53688480	53688567	hsa-mir-1283-1	0	+	0	0	miRNA
994	chr19	53690880	53690965	hsa-mir-520a	0	+	0	0	miRNA
994	chr19	53694392	53694475	hsa-mir-526b	0	+	0	0	miRNA
994	chr19	53695212	53695293	hsa-mir-519b	0	+	0	0	miRNA
994	chr19	53697532	53697617	hsa-mir-525	0	+	0	0	miRNA
994	chr19	53698384	53698471	hsa-mir-523	0	+	0	0	miRNA
994	chr19	53700014	53700101	hsa-mir-518f	0	+	0	0	miRNA
994	chr19	53701226	53701287	hsa-mir-520b	0	+	0	0	miRNA
994	chr19	53702736	53702819	hsa-mir-518b	0	+	0	0	miRNA
994	chr19	53707452	53707539	hsa-mir-520c	0	+	0	0	miRNA
994	chr19	53708734	53708835	hsa-mir-518c	0	+	0	0	miRNA
994	chr19	53711001	53711088	hsa-mir-524	0	+	0	0	miRNA
994	chr19	53712267	53712354	hsa-mir-517a	0	+	0	0	miRNA
994	chr19	53713346	53713434	hsa-mir-519d	0	+	0	0	miRNA
994	chr19	53716593	53716680	hsa-mir-521-2	0	+	0	0	miRNA
994	chr19	53720095	53720182	hsa-mir-520d	0	+	0	0	miRNA
994	chr19	53722165	53722255	hsa-mir-520g	0	+	0	0	miRNA
994	chr19	53726921	53726986	hsa-mir-526a-2	0	+	0	0	miRNA
994	chr19	53729837	53729925	hsa-mir-518e	0	+	0	0	miRNA
994	chr19	53734876	53734963	hsa-mir-518d	0	+	0	0	miRNA
995	chr19	53741312	53741407	hsa-mir-517c	0	+	0	0	miRNA
995	chr19	53742511	53742599	hsa-mir-520h	0	+	0	0	miRNA
995	chr19	53748635	53748722	hsa-mir-521-1	0	+	0	0	miRNA
995	chr19	53751210	53751297	hsa-mir-522	0	+	0	0	miRNA
995	chr19	53754017	53754102	hsa-mir-527	0	+	0	0	miRNA
995	chr19	53758231	53758318	hsa-mir-1283-2	0	+	0	0	miRNA
995	chr19	53762343	53762430	hsa-mir-519a-2	0	+	0	0	miRNA
995	chr19	53787674	53787741	hsa-mir-371a	0	+	0	0	miRNA
995	chr19	53787676	53787742	hsa-mir-371b	0	-	0	0	miRNA
995	chr19	53787889	53787956	hsa-mir-372	0	+	0	0	miRNA
995	chr19	53788704	53788773	hsa-mir-373	0	+	0	0	miRNA
996	chr19	53982306	53982397	hsa-mir-935	0	+	0	0	miRNA
999	chr19	54282108	54282180	hsa-mir-4752	0	+	0	0	miRNA
1001	chr19	54645308	54645383	hsa-mir-8061	0	+	0	0	miRNA
1005	chr19	55123224	55123292	hsa-mir-7975	0	-	0	0	miRNA
1006	chr19	55230884	55230952	hsa-mir-6804	0	-	0	0	miRNA
1006	chr19	55239911	55239976	hsa-mir-6802	0	-	0	0	miRNA
1006	chr19	55245185	55245250	hsa-mir-6803	0	-	0	0	miRNA
1007	chr19	55388180	55388242	hsa-mir-6805	0	+	0	0	miRNA
1030	chr19	58334687	58334751	hsa-mir-6806	0	+	0	0	miRNA
1030	chr19	58386769	58386858	hsa-mir-4754	0	-	0	0	miRNA
1030	chr19	58393363	58393446	hsa-mir-10394	0	+	0	0	miRNA
1031	chr19	58550284	58550376	hsa-mir-6807	0	+	0	0	miRNA
595	chr20	1392899	1392961	hsa-mir-6869	0	-	0	0	miRNA
605	chr20	2652776	2652842	hsa-mir-1292	0	+	0	0	miRNA
614	chr20	3917493	3917571	hsa-mir-103a-2	0	+	0	0	miRNA
641	chr20	7371607	7371692	hsa-mir-8062	0	+	0	0	miRNA
666	chr20	10649635	10649695	hsa-mir-6870	0	-	0	0	miRNA
725	chr20	18470614	18470691	hsa-mir-3192	0	+	0	0	miRNA
784	chr20	26208185	26208278	hsa-mir-663a	0	-	0	0	miRNA
826	chr20	31607185	31607240	hsa-mir-3193	0	+	0	0	miRNA
830	chr20	32237794	32237847	hsa-mir-1825	0	+	0	0	miRNA
844	chr20	34049118	34049190	hsa-mir-4755	0	+	0	0	miRNA
847	chr20	34466324	34466418	hsa-mir-644a	0	+	0	0	miRNA
851	chr20	34990375	34990497	hsa-mir-499a	0	+	0	0	miRNA
851	chr20	34990399	34990472	hsa-mir-499b	0	-	0	0	miRNA
855	chr20	35453953	35454097	hsa-mir-1289-1	0	-	0	0	miRNA
899	chr20	41169022	41169078	hsa-mir-6871	0	+	0	0	miRNA
923	chr20	44408119	44408203	hsa-mir-3646	0	+	0	0	miRNA
931	chr20	45425509	45425573	hsa-mir-6812	0	+	0	0	miRNA
933	chr20	45705101	45705180	hsa-mir-3617	0	-	0	0	miRNA
944	chr20	47166966	47167058	hsa-mir-3616	0	+	0	0	miRNA
965	chr20	49863858	49863953	hsa-mir-12122	0	+	0	0	miRNA
970	chr20	50585785	50585879	hsa-mir-645	0	+	0	0	miRNA
971	chr20	50614635	50614785	hsa-mir-1302-5	0	-	0	0	miRNA
977	chr20	51452904	51452977	hsa-mir-3194	0	-	0	0	miRNA
997	chr20	54068407	54068485	hsa-mir-4756	0	-	0	0	miRNA
1022	chr20	57321501	57321591	hsa-mir-4325	0	-	0	0	miRNA
1033	chr20	58817614	58817694	hsa-mir-296	0	-	0	0	miRNA
1033	chr20	58818225	58818313	hsa-mir-298	0	-	0	0	miRNA
1045	chr20	60308473	60308567	hsa-mir-646	0	+	0	0	miRNA
1046	chr20	60478110	60478181	hsa-mir-4533	0	+	0	0	miRNA
1047	chr20	60564561	60564625	hsa-mir-548ag-2	0	+	0	0	miRNA
1057	chr20	61953545	61953662	hsa-mir-1257	0	-	0	0	miRNA
1058	chr20	62064801	62064885	hsa-mir-3195	0	+	0	0	miRNA
1060	chr20	62332486	62332557	hsa-mir-4758	0	-	0	0	miRNA
1067	chr20	63238778	63238842	hsa-mir-3196	0	+	0	0	miRNA
1067	chr20	63286807	63286866	hsa-mir-4326	0	+	0	0	miRNA
1072	chr20	63941464	63941544	hsa-mir-1914	0	-	0	0	miRNA
1072	chr20	63942630	63942726	hsa-mir-647	0	-	0	0	miRNA
1073	chr20	64076954	64077010	hsa-mir-6813	0	-	0	0	miRNA
647	chr21	8206562	8206618	hsa-mir-10401	0	+	0	0	miRNA
647	chr21	8250771	8250827	hsa-mir-10401	0	+	0	0	miRNA
649	chr21	8389609	8389665	hsa-mir-10401	0	+	0	0	miRNA
649	chr21	8433796	8433852	hsa-mir-10401	0	+	0	0	miRNA
649	chr21	8436323	8436374	hsa-mir-10396b	0	+	0	0	miRNA
653	chr21	8987616	8987665	hsa-mir-10396a	0	+	0	0	miRNA
711	chr21	16539088	16539169	hsa-mir-99a	0	+	0	0	miRNA
711	chr21	16539827	16539911	hsa-let-7c	0	+	0	0	miRNA
711	chr21	16590236	16590325	hsa-mir-125b-2	0	+	0	0	miRNA
727	chr21	18686089	18686164	hsa-mir-548x	0	-	0	0	miRNA
761	chr21	23079283	23079392	hsa-mir-6130	0	+	0	0	miRNA
780	chr21	25573979	25574044	hsa-mir-155	0	+	0	0	miRNA
790	chr21	26953960	26954043	hsa-mir-4759	0	+	0	0	miRNA
816	chr21	30375293	30375378	hsa-mir-4327	0	-	0	0	miRNA
840	chr21	33550661	33550728	hsa-mir-6501	0	+	0	0	miRNA
857	chr21	35720714	35720808	hsa-mir-802	0	+	0	0	miRNA
885	chr21	39447009	39447069	hsa-mir-6508	0	+	0	0	miRNA
891	chr21	40212351	40212431	hsa-mir-4760	0	-	0	0	miRNA
899	chr21	41167556	41167629	hsa-mir-3197	0	+	0	0	miRNA
903	chr21	41746771	41746841	hsa-mir-6814	0	-	0	0	miRNA
912	chr21	42950927	42951014	hsa-mir-5692b	0	-	0	0	miRNA
917	chr21	43609886	43609989	hsa-mir-6070	0	-	0	0	miRNA
931	chr21	45478265	45478326	hsa-mir-6815	0	+	0	0	miRNA
722	chr22	17980867	17980961	hsa-mir-648	0	-	0	0	miRNA
737	chr22	19963752	19963834	hsa-mir-4761	0	+	0	0	miRNA
737	chr22	20033138	20033220	hsa-mir-185	0	+	0	0	miRNA
738	chr22	20085745	20085833	hsa-mir-3618	0	+	0	0	miRNA
738	chr22	20086057	20086142	hsa-mir-1306	0	+	0	0	miRNA
738	chr22	20114685	20114751	hsa-mir-6816	0	-	0	0	miRNA
739	chr22	20249133	20249211	hsa-mir-1286	0	-	0	0	miRNA
745	chr22	21034175	21034272	hsa-mir-649	0	-	0	0	miRNA
750	chr22	21652980	21653058	hsa-mir-301b	0	+	0	0	miRNA
750	chr22	21653303	21653385	hsa-mir-130b	0	+	0	0	miRNA
759	chr22	22822775	22822871	hsa-mir-650	0	+	0	0	miRNA
759	chr22	22886266	22886379	hsa-mir-5571	0	+	0	0	miRNA
779	chr22	25455645	25455711	hsa-mir-6817	0	+	0	0	miRNA
787	chr22	26555211	26555323	hsa-mir-548j	0	-	0	0	miRNA
802	chr22	28459868	28459948	hsa-mir-5739	0	+	0	0	miRNA
813	chr22	30007048	30007113	hsa-mir-6818	0	+	0	0	miRNA
819	chr22	30731556	30731641	hsa-mir-3200	0	+	0	0	miRNA
822	chr22	31160061	31160119	hsa-mir-3928	0	-	0	0	miRNA
826	chr22	31621466	31621531	hsa-mir-7109	0	-	0	0	miRNA
840	chr22	33436581	33436669	hsa-mir-4764	0	-	0	0	miRNA
854	chr22	35335639	35335758	hsa-mir-3909	0
